"ITTER107","Territorio","TIPO_DATO14","Tipo dato","BARRARCH","Ambiente scolastico","PRESENZA","Presenza","ORDINESCOL","Ordine scolastico","NATGIUR","Tipo di gestione","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","1","presenza servizio","2","primaria","9","totale","2016","2016",13.84,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","1","presenza servizio","2","primaria","9","totale","2017","2017",13.33,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","1","presenza servizio","2","primaria","9","totale","2018","2018",14.02,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","1","presenza servizio","2","primaria","9","totale","2019","2019",13.94,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","1","presenza servizio","2","primaria","1","pubblica","2010","2010",62.21,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","1","presenza servizio","2","primaria","1","pubblica","2011","2011",68.55,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","1","presenza servizio","2","primaria","1","pubblica","2012","2012",68.76,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","1","presenza servizio","2","primaria","1","pubblica","2013","2013",72.3,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","1","presenza servizio","2","primaria","1","pubblica","2014","2014",68.25,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","1","presenza servizio","2","primaria","1","pubblica","2015","2015",80.48,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","1","presenza servizio","2","primaria","1","pubblica","2016","2016",77.65,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","1","presenza servizio","2","primaria","1","pubblica","2017","2017",75.72,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","1","presenza servizio","2","primaria","1","pubblica","2018","2018",78.18,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","1","presenza servizio","2","primaria","1","pubblica","2019","2019",81.22,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","7","percorsi interni accessibili","3","non risponde","2","primaria","1","pubblica","2010","2010",15.97,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","7","percorsi interni accessibili","3","non risponde","2","primaria","1","pubblica","2011","2011",10.08,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","7","percorsi interni accessibili","3","non risponde","2","primaria","1","pubblica","2012","2012",11.25,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","7","percorsi interni accessibili","3","non risponde","2","primaria","1","pubblica","2013","2013",8.45,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","7","percorsi interni accessibili","3","non risponde","2","primaria","1","pubblica","2014","2014",14.18,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","7","percorsi interni accessibili","3","non risponde","2","primaria","1","pubblica","2015","2015",0.73,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","7","percorsi interni accessibili","3","non risponde","2","primaria","1","pubblica","2016","2016",5.94,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","7","percorsi interni accessibili","3","non risponde","2","primaria","1","pubblica","2017","2017",9.72,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","7","percorsi interni accessibili","3","non risponde","2","primaria","1","pubblica","2018","2018",7.67,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","2","assenza servizio","3","secondaria I grado","9","totale","2010","2010",18.6,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","2","assenza servizio","3","secondaria I grado","9","totale","2011","2011",15.16,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","2","assenza servizio","3","secondaria I grado","9","totale","2012","2012",15.75,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","2","assenza servizio","3","secondaria I grado","9","totale","2013","2013",15.68,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","2","assenza servizio","3","secondaria I grado","9","totale","2014","2014",14.53,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","2","assenza servizio","3","secondaria I grado","9","totale","2015","2015",14.9,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","2","assenza servizio","3","secondaria I grado","9","totale","2016","2016",12.95,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","2","assenza servizio","3","secondaria I grado","9","totale","2017","2017",10.53,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","2","assenza servizio","3","secondaria I grado","9","totale","2018","2018",10.53,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","2","assenza servizio","3","secondaria I grado","9","totale","2019","2019",9.41,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","6","porte a norma","9","totale","3","secondaria I grado","2","privata","2010","2010",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","6","porte a norma","9","totale","3","secondaria I grado","2","privata","2011","2011",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","6","porte a norma","9","totale","3","secondaria I grado","2","privata","2012","2012",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","6","porte a norma","9","totale","3","secondaria I grado","2","privata","2013","2013",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","6","porte a norma","9","totale","3","secondaria I grado","2","privata","2014","2014",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","6","porte a norma","9","totale","3","secondaria I grado","2","privata","2015","2015",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","6","porte a norma","9","totale","3","secondaria I grado","2","privata","2016","2016",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","6","porte a norma","9","totale","3","secondaria I grado","2","privata","2017","2017",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","6","porte a norma","9","totale","3","secondaria I grado","2","privata","2018","2018",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","6","porte a norma","9","totale","3","secondaria I grado","2","privata","2019","2019",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","9","totale","2","primaria","1","pubblica","2010","2010",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","9","totale","2","primaria","1","pubblica","2011","2011",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","9","totale","2","primaria","1","pubblica","2012","2012",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","9","totale","2","primaria","1","pubblica","2013","2013",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","9","totale","2","primaria","1","pubblica","2014","2014",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","9","totale","2","primaria","1","pubblica","2015","2015",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","9","totale","2","primaria","1","pubblica","2016","2016",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","9","totale","2","primaria","1","pubblica","2017","2017",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","9","totale","2","primaria","1","pubblica","2018","2018",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","9","totale","2","primaria","1","pubblica","2019","2019",100,,
